timestamp,route_id,latitude,longitude,mode
2023-01-01 00:00:00,16,39.36411530248065,-103.75668343311354,vehicle
2023-01-01 00:05:00,10,38.54800569762889,-90.76190989940943,public_transit
2023-01-01 00:10:00,15,42.19102006969854,-83.83913083948215,public_transit
2023-01-01 00:15:00,20,42.15313631747496,-99.66057663983779,pedestrian
2023-01-01 00:20:00,10,35.38631231946043,-108.45505677140412,public_transit
2023-01-01 00:25:00,11,36.15863921487902,-90.74978669052808,pedestrian
2023-01-01 00:30:00,2,44.046260066345376,-101.7218679861016,vehicle
2023-01-01 00:35:00,10,42.917983307836266,-70.2837783274832,pedestrian
2023-01-01 00:40:00,12,38.89484892235675,-97.94776870430832,pedestrian
2023-01-01 00:45:00,11,36.663744837431764,-98.27555895924536,vehicle
2023-01-01 00:50:00,15,37.60781286825517,-78.02665057521635,pedestrian
2023-01-01 00:55:00,4,41.58026683488274,-107.44905082853003,pedestrian
2023-01-01 01:00:00,5,44.45492986171422,-116.70064723251616,public_transit
2023-01-01 01:05:00,1,41.15738083041378,-77.3090592866998,pedestrian
2023-01-01 01:10:00,1,35.264456018484324,-90.54798229092974,public_transit
2023-01-01 01:15:00,10,41.507181271207,-106.99216144599777,pedestrian
2023-01-01 01:20:00,4,44.447516429014485,-102.86207217117968,vehicle
2023-01-01 01:25:00,13,38.586410121533454,-98.71748077492228,vehicle
2023-01-01 01:30:00,14,44.335556789849164,-85.98044879128484,public_transit
2023-01-01 01:35:00,19,41.70619825216696,-96.59089619729033,pedestrian
2023-01-01 01:40:00,5,36.89835482637804,-100.20902210965178,pedestrian
2023-01-01 01:45:00,11,36.45305587106024,-80.97667488724537,pedestrian
2023-01-01 01:50:00,8,36.762995986913,-116.4075734249839,public_transit
2023-01-01 01:55:00,1,41.99224574530841,-87.37315546580507,public_transit
2023-01-01 02:00:00,5,40.89521286289382,-97.5538334213613,public_transit
2023-01-01 02:05:00,18,39.555435709965124,-103.2573246156761,public_transit
2023-01-01 02:10:00,13,37.63354728382079,-73.62121551555998,public_transit
2023-01-01 02:15:00,5,44.07231207991131,-81.10353298017411,public_transit
2023-01-01 02:20:00,7,37.13743495232947,-109.03706257431352,vehicle
2023-01-01 02:25:00,12,37.83606217855989,-87.38317816416557,vehicle
2023-01-01 02:30:00,2,35.54918146653563,-78.88567542616417,pedestrian
2023-01-01 02:35:00,13,37.753253038807486,-70.53302172403737,pedestrian
2023-01-01 02:40:00,14,44.228976767154045,-85.07875029256581,public_transit
2023-01-01 02:45:00,6,36.876040232555,-85.4654525811296,vehicle
2023-01-01 02:50:00,16,37.03962874617715,-89.33540026972003,public_transit
2023-01-01 02:55:00,10,40.99977396456791,-117.99986943275317,vehicle
2023-01-01 03:00:00,11,40.66953490527436,-90.7471767081017,vehicle
2023-01-01 03:05:00,1,36.759585536307654,-79.74761720607135,vehicle
2023-01-01 03:10:00,15,36.54264868929302,-100.2290777921283,vehicle
2023-01-01 03:15:00,16,36.16976963367979,-90.6510375441951,public_transit
2023-01-01 03:20:00,10,43.61085481512285,-73.67558927180329,public_transit
2023-01-01 03:25:00,10,41.54435221003868,-111.39829471474005,public_transit
2023-01-01 03:30:00,3,44.53445671854233,-105.97621167138477,vehicle
2023-01-01 03:35:00,11,36.658335195050924,-114.48412386164368,pedestrian
2023-01-01 03:40:00,11,39.606036258817,-94.98776979081765,public_transit
2023-01-01 03:45:00,16,42.430463946520504,-78.01753039924174,public_transit
2023-01-01 03:50:00,6,37.135483212449,-98.23914954126035,pedestrian
2023-01-01 03:55:00,9,41.84676743262649,-116.50800711510146,public_transit
2023-01-01 04:00:00,1,39.73803356759465,-106.82311424083062,public_transit
2023-01-01 04:05:00,6,39.30828801664975,-75.51467452008491,vehicle
2023-01-01 04:10:00,18,41.44997644539515,-92.12379448201332,pedestrian
2023-01-01 04:15:00,13,39.676944550526926,-74.29643848768781,pedestrian
2023-01-01 04:20:00,2,43.20012999202182,-78.27809683517854,pedestrian
2023-01-01 04:25:00,19,44.305213674672146,-99.28541934575603,public_transit
2023-01-01 04:30:00,2,40.88858731443992,-88.32280000461466,pedestrian
2023-01-01 04:35:00,4,38.005945011019406,-86.77874330833238,vehicle
2023-01-01 04:40:00,4,42.772221840696545,-82.66012818773297,pedestrian
2023-01-01 04:45:00,10,36.70489745746568,-103.35167467704491,pedestrian
2023-01-01 04:50:00,17,35.949908282704186,-105.5505277195228,vehicle
2023-01-01 04:55:00,16,40.187315150538936,-85.77056145066896,public_transit
2023-01-01 05:00:00,8,41.46735833738488,-79.06228842293388,vehicle
2023-01-01 05:05:00,6,43.34997970567295,-99.28766067370209,vehicle
2023-01-01 05:10:00,2,44.55212405189072,-103.94657277837685,pedestrian
2023-01-01 05:15:00,15,43.733380858609856,-78.72316785873036,pedestrian
2023-01-01 05:20:00,11,44.88699573546163,-85.65247302922587,pedestrian
2023-01-01 05:25:00,16,39.75699999324559,-102.82249902905369,pedestrian
2023-01-01 05:30:00,4,38.16537618317879,-93.5166986970238,vehicle
2023-01-01 05:35:00,11,39.59706278669614,-71.95687535518834,public_transit
2023-01-01 05:40:00,14,41.44130500240881,-82.50643308806303,public_transit
2023-01-01 05:45:00,8,40.07256609540449,-108.91675957345261,pedestrian
2023-01-01 05:50:00,6,41.34119821865183,-105.24844268543829,pedestrian
2023-01-01 05:55:00,19,43.867226241838395,-106.73896718381252,pedestrian
2023-01-01 06:00:00,4,36.65811866292091,-77.58255173398204,public_transit
2023-01-01 06:05:00,4,36.20264015449289,-87.929038530471,vehicle
2023-01-01 06:10:00,6,39.985188129195095,-73.0001305505549,vehicle
2023-01-01 06:15:00,11,44.81768117596728,-115.45329144905165,public_transit
2023-01-01 06:20:00,1,35.59043501201803,-117.39981020039528,vehicle
2023-01-01 06:25:00,2,44.86557304987733,-86.18990871855252,public_transit
2023-01-01 06:30:00,9,44.67706614704794,-106.66880426905954,vehicle
2023-01-01 06:35:00,16,37.92599514145623,-86.0414183646372,vehicle
2023-01-01 06:40:00,6,43.910037963132254,-83.82649133437229,pedestrian
2023-01-01 06:45:00,9,35.07758583685436,-104.77594283443338,public_transit
2023-01-01 06:50:00,19,39.54061146030756,-72.36659457908169,public_transit
2023-01-01 06:55:00,5,39.02123491237287,-81.26295567194187,pedestrian
2023-01-01 07:00:00,10,44.02658006779498,-101.63224482718864,pedestrian
2023-01-01 07:05:00,7,39.722961759194455,-99.3940669373857,public_transit
2023-01-01 07:10:00,2,39.17938753488897,-84.20642749128595,public_transit
2023-01-01 07:15:00,20,41.39594610373237,-104.79816257149389,pedestrian
2023-01-01 07:20:00,4,38.75799188555998,-105.23124104838,public_transit
2023-01-01 07:25:00,8,40.36559567769501,-88.75452305840356,pedestrian
2023-01-01 07:30:00,3,44.555665751697674,-113.26028600586363,public_transit
2023-01-01 07:35:00,2,37.02617308808424,-70.33286513494403,pedestrian
2023-01-01 07:40:00,9,39.589127986411704,-105.63813391800333,public_transit
2023-01-01 07:45:00,11,35.15377334347015,-100.8642766768189,public_transit
2023-01-01 07:50:00,4,43.42237081574471,-108.78674866260585,vehicle
2023-01-01 07:55:00,9,35.92017361105089,-87.82519821707598,public_transit
2023-01-01 08:00:00,6,35.94762344977731,-116.97556852416474,pedestrian
2023-01-01 08:05:00,1,43.82839378118908,-73.60956715219928,vehicle
2023-01-01 08:10:00,3,39.09296028526005,-104.80073120880806,pedestrian
2023-01-01 08:15:00,7,41.87295447284305,-73.63123682820458,pedestrian
2023-01-01 08:20:00,9,43.57846370226055,-107.32304012947571,pedestrian
2023-01-01 08:25:00,8,38.74477554525612,-94.31059165516359,pedestrian
2023-01-01 08:30:00,13,37.615474558028666,-85.24141591032526,public_transit
2023-01-01 08:35:00,18,36.69517993395342,-89.3686560304595,pedestrian
2023-01-01 08:40:00,19,41.07119413001679,-94.37537178038326,vehicle
2023-01-01 08:45:00,9,37.522724513168335,-80.57336435718014,vehicle
2023-01-01 08:50:00,20,41.342879858213614,-96.47529807470957,pedestrian
2023-01-01 08:55:00,6,38.171421654115456,-103.34127792164193,public_transit
2023-01-01 09:00:00,12,38.47776789275001,-84.0703536167673,vehicle
2023-01-01 09:05:00,4,37.491143992705574,-73.13642268484578,public_transit
2023-01-01 09:10:00,9,39.1846820694405,-89.93073124477885,vehicle
2023-01-01 09:15:00,10,36.62129922086718,-106.01453361994932,pedestrian
2023-01-01 09:20:00,3,38.197066275224095,-81.85955968842279,vehicle
2023-01-01 09:25:00,17,42.77880175324931,-81.90376079689923,pedestrian
2023-01-01 09:30:00,7,37.156188916291086,-106.65679373463516,public_transit
2023-01-01 09:35:00,8,44.47113217656441,-100.7684864062181,vehicle
2023-01-01 09:40:00,11,39.929217794936136,-112.95275862787427,vehicle
2023-01-01 09:45:00,13,36.06920046434762,-116.0166211341108,pedestrian
2023-01-01 09:50:00,3,44.43061211991259,-79.63186389759662,public_transit
2023-01-01 09:55:00,19,39.56678265394173,-101.37118731442744,pedestrian
2023-01-01 10:00:00,14,40.56965192433243,-105.93440203212229,pedestrian
2023-01-01 10:05:00,16,36.85194774572518,-107.19543398793428,public_transit
2023-01-01 10:10:00,15,38.33308987878387,-116.25971972034849,pedestrian
2023-01-01 10:15:00,2,42.03638035401014,-70.75686308329534,pedestrian
2023-01-01 10:20:00,6,36.23969395512158,-101.64772162832888,public_transit
2023-01-01 10:25:00,7,40.704588493427394,-111.78752937617458,vehicle
2023-01-01 10:30:00,9,41.93522766204148,-76.79298250857839,public_transit
2023-01-01 10:35:00,9,35.018366402588185,-83.84400784830277,public_transit
2023-01-01 10:40:00,17,43.37576431186155,-86.86895926753593,public_transit
2023-01-01 10:45:00,3,35.56333295924471,-105.13926434798273,pedestrian
2023-01-01 10:50:00,4,37.46920191203565,-99.22705464211668,public_transit
2023-01-01 10:55:00,2,44.63544898289717,-77.9456331513131,pedestrian
2023-01-01 11:00:00,1,35.81040796344597,-88.00513811640124,public_transit
2023-01-01 11:05:00,10,43.25940559496467,-102.71739456786712,public_transit
2023-01-01 11:10:00,3,41.51998289649915,-114.53600907706593,pedestrian
2023-01-01 11:15:00,10,40.98378623324997,-74.98647843382432,pedestrian
2023-01-01 11:20:00,9,40.81682441192526,-72.22312729112049,vehicle
2023-01-01 11:25:00,17,36.66458598379902,-84.06025377947515,vehicle
2023-01-01 11:30:00,15,41.68822006093893,-85.4304094586344,pedestrian
2023-01-01 11:35:00,3,44.51631743759998,-93.11449809629777,vehicle
2023-01-01 11:40:00,3,35.77034505427745,-71.42447819398583,pedestrian
2023-01-01 11:45:00,4,38.32412530983434,-85.29247705224415,vehicle
2023-01-01 11:50:00,4,39.722516950179,-116.16328232436419,vehicle
2023-01-01 11:55:00,17,37.32291176369123,-115.41353034129166,pedestrian
2023-01-01 12:00:00,6,42.40891240817933,-71.82137499397331,public_transit
2023-01-01 12:05:00,11,41.8862284325091,-72.83602586221731,pedestrian
2023-01-01 12:10:00,12,36.17777118032869,-92.10820885878266,vehicle
2023-01-01 12:15:00,7,40.694624076543874,-109.29296179495157,vehicle
2023-01-01 12:20:00,13,38.68872976702298,-90.82471211695201,pedestrian
2023-01-01 12:25:00,6,37.28381968373928,-81.82280729601287,vehicle
2023-01-01 12:30:00,3,43.48293650137124,-119.5858837693691,pedestrian
2023-01-01 12:35:00,14,35.54674005596195,-78.85937046516433,vehicle
2023-01-01 12:40:00,14,39.6739027858159,-96.7601386849243,vehicle
2023-01-01 12:45:00,10,39.75311562465913,-96.8418015903548,public_transit
2023-01-01 12:50:00,5,40.70122397357516,-98.28466185248553,pedestrian
2023-01-01 12:55:00,2,36.97594196494015,-85.40769527249296,public_transit
2023-01-01 13:00:00,6,43.71201075744712,-109.52692513125194,public_transit
2023-01-01 13:05:00,11,44.65302663697285,-89.66697820056795,vehicle
2023-01-01 13:10:00,18,40.489548920048776,-117.79516107166336,pedestrian
2023-01-01 13:15:00,11,37.56125361302645,-79.4325307368471,vehicle
2023-01-01 13:20:00,15,43.76826433943083,-79.22782406059096,pedestrian
2023-01-01 13:25:00,3,44.8817289922828,-104.40600232226855,public_transit
2023-01-01 13:30:00,2,42.41879481747177,-114.72902869921316,vehicle
2023-01-01 13:35:00,7,38.337044735597466,-82.61255223820629,vehicle
2023-01-01 13:40:00,5,37.36020293172499,-96.48927941376009,public_transit
2023-01-01 13:45:00,13,36.566190329695594,-73.75165127634777,public_transit
2023-01-01 13:50:00,8,37.349390455050965,-102.32576791099173,pedestrian
2023-01-01 13:55:00,9,37.273497728297826,-77.92454845973882,vehicle
2023-01-01 14:00:00,8,44.67418867548733,-118.73385559814237,public_transit
2023-01-01 14:05:00,10,41.432383953782455,-81.36030933102204,pedestrian
2023-01-01 14:10:00,2,36.66975470594732,-86.08750617718349,pedestrian
2023-01-01 14:15:00,10,39.88041259400367,-93.68661575374713,public_transit
2023-01-01 14:20:00,11,36.8463581627322,-74.4787058172065,vehicle
2023-01-01 14:25:00,11,41.060168011369974,-72.89944056802852,public_transit
2023-01-01 14:30:00,5,38.414062041972194,-73.51574186426055,public_transit
2023-01-01 14:35:00,14,36.95592671066589,-90.10985351687258,pedestrian
2023-01-01 14:40:00,3,37.4279098802664,-94.03017744029003,pedestrian
2023-01-01 14:45:00,20,41.75098688175267,-106.55139782373028,pedestrian
2023-01-01 14:50:00,2,39.080356789895156,-111.89648236452999,public_transit
2023-01-01 14:55:00,18,40.13158983319995,-92.14527445372028,pedestrian
2023-01-01 15:00:00,1,43.21338898728055,-112.57516382503421,public_transit
2023-01-01 15:05:00,1,41.55421402630911,-111.39421682176369,public_transit
2023-01-01 15:10:00,17,39.624135621146266,-102.16285014515596,pedestrian
2023-01-01 15:15:00,6,44.54056805090899,-110.66264790298506,public_transit
2023-01-01 15:20:00,13,37.14505096440307,-94.91359293095063,pedestrian
2023-01-01 15:25:00,1,37.88991992524517,-86.81252571760885,public_transit
2023-01-01 15:30:00,6,44.1143145075112,-85.10497117894795,public_transit
2023-01-01 15:35:00,8,43.53225242191519,-93.36109949153088,pedestrian
2023-01-01 15:40:00,13,36.30057401926257,-93.91004790920515,public_transit
2023-01-01 15:45:00,2,44.29947110545343,-96.2594435625262,public_transit
2023-01-01 15:50:00,8,35.10168724419689,-107.73673929509891,pedestrian
2023-01-01 15:55:00,1,43.22420878447868,-87.28785841680147,vehicle
2023-01-01 16:00:00,13,37.78802418811801,-87.14854054362442,pedestrian
2023-01-01 16:05:00,1,36.88656997179191,-107.20974954797481,vehicle
2023-01-01 16:10:00,10,39.487096301898475,-84.97154886401972,public_transit
2023-01-01 16:15:00,5,43.97082892203956,-77.09973343819723,vehicle
2023-01-01 16:20:00,20,42.8589787292486,-90.26453001821459,pedestrian
2023-01-01 16:25:00,13,44.67068834026938,-114.12301893255699,public_transit
2023-01-01 16:30:00,5,40.40998832989743,-103.63696456169295,vehicle
2023-01-01 16:35:00,10,40.105599460835606,-115.36060289215969,pedestrian
2023-01-01 16:40:00,3,35.1303199162399,-104.89844525089346,vehicle
2023-01-01 16:45:00,2,36.8060758290153,-109.40278778438636,pedestrian
2023-01-01 16:50:00,2,39.976202957191845,-92.26855666627701,public_transit
2023-01-01 16:55:00,5,42.52567045321455,-98.82277554274596,pedestrian
2023-01-01 17:00:00,4,43.22602578020776,-83.86579586647403,vehicle
2023-01-01 17:05:00,2,37.83266340916815,-101.84788399836137,public_transit
2023-01-01 17:10:00,9,42.12457242324433,-112.26396748657342,public_transit
2023-01-01 17:15:00,9,43.285294404501116,-108.1987542157404,pedestrian
2023-01-01 17:20:00,9,38.748044143246986,-92.71084053917247,public_transit
2023-01-01 17:25:00,4,41.955558627088244,-97.50725822876032,vehicle
2023-01-01 17:30:00,8,39.372811373585314,-117.86956959106823,public_transit
2023-01-01 17:35:00,18,44.85652247372161,-109.50272498135878,pedestrian
2023-01-01 17:40:00,9,35.0666754515127,-105.16317567604017,pedestrian
2023-01-01 17:45:00,3,39.143450396394385,-83.73202282914465,public_transit
2023-01-01 17:50:00,6,37.637164028795766,-83.47865237343015,vehicle
2023-01-01 17:55:00,19,43.497365532216165,-85.10061934024998,public_transit
2023-01-01 18:00:00,5,37.871258331229726,-79.07692674622842,public_transit
2023-01-01 18:05:00,17,40.43845473578048,-76.3060139538131,pedestrian
2023-01-01 18:10:00,19,42.40269448197261,-116.44458842101604,public_transit
2023-01-01 18:15:00,3,39.972302739662965,-95.34713482960233,vehicle
2023-01-01 18:20:00,8,39.10402549685772,-112.55203577472327,vehicle
2023-01-01 18:25:00,9,35.42518004956311,-102.29699346762052,vehicle
2023-01-01 18:30:00,8,35.229321687546815,-86.8401473943893,vehicle
2023-01-01 18:35:00,14,44.573221950570385,-89.91706387182109,vehicle
2023-01-01 18:40:00,10,41.43244057500218,-113.57201915129151,public_transit
2023-01-01 18:45:00,17,43.252537983092694,-82.14592071303312,vehicle
2023-01-01 18:50:00,3,39.80438382224844,-80.64916225231191,vehicle
2023-01-01 18:55:00,3,37.61580996170949,-113.04080608275495,public_transit
2023-01-01 19:00:00,3,37.945377797599,-89.21704724059455,public_transit
2023-01-01 19:05:00,4,35.434916185059265,-72.73853476959987,vehicle
2023-01-01 19:10:00,17,42.90883516328549,-115.3029577188536,vehicle
2023-01-01 19:15:00,14,40.81570780698385,-111.76966144008912,pedestrian
2023-01-01 19:20:00,2,39.808017768884284,-81.72377193286965,vehicle
2023-01-01 19:25:00,12,43.522970446678855,-103.15371498774715,vehicle
2023-01-01 19:30:00,5,39.448450276270826,-72.22141965159551,pedestrian
2023-01-01 19:35:00,2,44.479301498343375,-88.7818478842424,public_transit
2023-01-01 19:40:00,12,35.132365293824606,-95.83998395279157,public_transit
2023-01-01 19:45:00,9,44.846163611621996,-103.11682438834121,public_transit
2023-01-01 19:50:00,9,43.15883532447307,-108.0437631593314,vehicle
2023-01-01 19:55:00,20,38.54939202175783,-87.49895988243489,pedestrian
2023-01-01 20:00:00,1,40.95363560118582,-90.3985518869826,pedestrian
2023-01-01 20:05:00,7,43.646050121552534,-102.10435895505967,vehicle
2023-01-01 20:10:00,18,39.81598353080476,-74.11116268282737,vehicle
2023-01-01 20:15:00,10,35.51049711988154,-81.90980523546386,vehicle
2023-01-01 20:20:00,15,44.03696082208893,-106.99663115648768,vehicle
2023-01-01 20:25:00,9,40.17016246877556,-72.8317013796013,public_transit
2023-01-01 20:30:00,11,40.45157241201541,-82.22304542666853,pedestrian
2023-01-01 20:35:00,1,35.1371817669869,-75.14465363841143,pedestrian
2023-01-01 20:40:00,11,36.00066069943502,-113.18900177084744,pedestrian
2023-01-01 20:45:00,1,42.77397845532021,-118.35016193851612,public_transit
2023-01-01 20:50:00,5,39.34949348674782,-95.35408671452134,public_transit
2023-01-01 20:55:00,18,44.98058312877964,-97.59235655002797,pedestrian
2023-01-01 21:00:00,1,41.95677675713305,-76.50980227091202,public_transit
2023-01-01 21:05:00,10,44.496011443909154,-111.3927282859219,public_transit
2023-01-01 21:10:00,13,37.793521277702695,-118.82088911580075,pedestrian
2023-01-01 21:15:00,8,36.761535650519654,-93.53761013686739,vehicle
2023-01-01 21:20:00,13,38.76589425480537,-111.12169463026746,pedestrian
2023-01-01 21:25:00,20,37.64768545504881,-117.52455074575097,vehicle
2023-01-01 21:30:00,2,41.133656805404065,-118.88967722974212,public_transit
2023-01-01 21:35:00,12,42.44442046210564,-112.87831722337836,vehicle
2023-01-01 21:40:00,13,39.02097512942333,-101.20717078222748,vehicle
2023-01-01 21:45:00,8,35.8984602683332,-75.80158358570432,vehicle
2023-01-01 21:50:00,15,35.26331961463968,-81.9712694656418,vehicle
2023-01-01 21:55:00,7,37.180277068948584,-93.49158812907406,public_transit
2023-01-01 22:00:00,7,42.32487435905399,-98.48276173110837,pedestrian
2023-01-01 22:05:00,17,37.21552413304814,-97.21004618105623,pedestrian
2023-01-01 22:10:00,19,44.10974262191688,-75.76777927415529,vehicle
2023-01-01 22:15:00,3,41.516435092896224,-83.76844345686885,pedestrian
2023-01-01 22:20:00,7,43.620896371661146,-111.39937427477201,pedestrian
2023-01-01 22:25:00,12,38.85814724808504,-73.01340561937624,pedestrian
2023-01-01 22:30:00,14,44.83549862523052,-81.35424730890576,pedestrian
2023-01-01 22:35:00,2,41.79498410905324,-118.29219628097891,public_transit
2023-01-01 22:40:00,7,38.56959875506393,-94.88714859715874,pedestrian
2023-01-01 22:45:00,16,37.12539132839932,-87.36091021306402,vehicle
2023-01-01 22:50:00,9,43.66531331308972,-116.95054984134971,pedestrian
2023-01-01 22:55:00,1,38.18098275875416,-102.34699120498689,public_transit
2023-01-01 23:00:00,12,35.4436424255326,-87.58487691370924,pedestrian
2023-01-01 23:05:00,2,37.7865871274123,-79.19561628310595,vehicle
2023-01-01 23:10:00,18,36.794513699624666,-71.14310521792157,public_transit
2023-01-01 23:15:00,14,38.19731215975989,-113.918477353296,pedestrian
2023-01-01 23:20:00,12,41.13266179624247,-88.37988051882917,vehicle
2023-01-01 23:25:00,18,40.004318874387494,-75.36051578364089,vehicle
2023-01-01 23:30:00,5,42.108503823423064,-84.15410701881184,vehicle
2023-01-01 23:35:00,7,38.33832138636758,-88.38001852944092,pedestrian
2023-01-01 23:40:00,4,36.19808419789963,-109.27890124950844,public_transit
2023-01-01 23:45:00,13,36.60267770934691,-79.23513377013882,pedestrian
2023-01-01 23:50:00,16,42.97282764764622,-91.87543084412329,public_transit
2023-01-01 23:55:00,16,35.979906576805654,-114.42918849904976,public_transit
2023-01-02 00:00:00,19,42.9812621768644,-73.21991291343417,vehicle
2023-01-02 00:05:00,4,37.1262935048098,-70.58046313467054,vehicle
2023-01-02 00:10:00,20,41.78404618026569,-93.116376814872,vehicle
2023-01-02 00:15:00,20,41.230962887319265,-81.17604529636148,pedestrian
2023-01-02 00:20:00,1,35.98260436760441,-90.83436470454973,public_transit
2023-01-02 00:25:00,13,41.65863502083844,-98.88971281155706,vehicle
2023-01-02 00:30:00,20,39.47507492074815,-99.54459831413212,pedestrian
2023-01-02 00:35:00,20,42.071619362811305,-71.78428505481322,public_transit
2023-01-02 00:40:00,9,43.35473868577297,-101.56067517837901,public_transit
2023-01-02 00:45:00,10,35.39499369205348,-95.47729064276146,pedestrian
2023-01-02 00:50:00,6,41.479628318784385,-107.57546070672842,public_transit
2023-01-02 00:55:00,7,36.04957827603781,-107.33589727773924,pedestrian
2023-01-02 01:00:00,16,38.788755743968316,-102.18864522929263,vehicle
2023-01-02 01:05:00,17,35.12678506027302,-73.7611181871261,public_transit
2023-01-02 01:10:00,1,38.286438113800955,-100.17309734827099,pedestrian
2023-01-02 01:15:00,9,36.69354849289559,-92.385524562542,vehicle
2023-01-02 01:20:00,14,40.56264294846704,-92.7123266704675,vehicle
2023-01-02 01:25:00,15,40.12271486135037,-90.84243711709041,vehicle
2023-01-02 01:30:00,4,42.93274420303784,-78.99782831517697,public_transit
2023-01-02 01:35:00,8,41.39961313497499,-74.93992960576888,vehicle
2023-01-02 01:40:00,15,42.14625883420646,-109.56265663143847,vehicle
2023-01-02 01:45:00,4,35.92480077551214,-76.97763590128136,vehicle
2023-01-02 01:50:00,19,35.2776482708703,-92.61464363462775,pedestrian
2023-01-02 01:55:00,3,44.695415396501076,-73.77652353449402,public_transit
2023-01-02 02:00:00,8,39.27032408508422,-74.19217125139372,vehicle
2023-01-02 02:05:00,2,38.949743686794115,-100.52833544656693,public_transit
2023-01-02 02:10:00,8,35.35012410725159,-87.40616296237953,vehicle
2023-01-02 02:15:00,8,36.189108061766824,-76.42944062089956,pedestrian
2023-01-02 02:20:00,17,44.40473927560926,-100.76455634942113,vehicle
2023-01-02 02:25:00,16,41.948450659670165,-117.80873137294196,public_transit
2023-01-02 02:30:00,16,39.09212049572349,-102.00960769177402,vehicle
2023-01-02 02:35:00,16,44.04484132728283,-101.72979186964005,public_transit
2023-01-02 02:40:00,7,40.898928438518034,-79.66271995733406,public_transit
2023-01-02 02:45:00,15,42.46468048585487,-104.5188260030185,pedestrian
2023-01-02 02:50:00,17,39.31599564089339,-75.30081515929854,vehicle
2023-01-02 02:55:00,3,39.31528066233486,-92.56792310265959,public_transit
